../bba/Reverse_Flannery.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
135   S  2S-S       140          KJ643.QJ93.732.J AQ.T8752.J.AQT63 872..AKQ64.K8742 T95.AK64.T985.95 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
136   S  4CX-W     -510          KJT84.KQ93.J6.93 AQ73.4.A954.AQ72 96.AT86.KQT72.K6 52.J752.83.JT854 | 1D-P-2S=1=-P-3H-P-P-X-P-4C-X | Reverse Flannery 2S
137   S  4S-S       450          QJ952.AJ432.6.95 T.85.9532.AQT872 K864.KT.AKQT87.K A73.Q976.J4.J643 | 1D-P-2H=1=-P-4S | Reverse Flannery 2H
138   S  4S-N       650          AJ875.KJT7.876.J T9.Q932.KT32.Q65 Q63.A6.A5.A87432 K42.854.QJ94.KT9 | 1C-P-2S=1=-P-4S | Reverse Flannery 2S
139   S  3D-S       110          QJ985.KJT87.7.54 T74.65.AK2.QJT97 AK.92.QJT9653.K2 632.AQ43.84.A863 | 1D-P-2H=1=-P-3D | Reverse Flannery 2H
140   S  2S-N       140          KJT65.KJT9.T7.Q8 97.Q8.AJ65.AJT76 A32.763.KQ92.K42 Q84.A542.843.953 | 1D-P-2S=1= | Reverse Flannery 2S
141   S  3S-N       170          AKT93.QJ92.95.T6 J87.T874.AT84.K8 Q64.5.K763.AQJ75 52.AK63.QJ2.9432 | 1C-P-2S=1=-P-3S | Reverse Flannery 2S
142   S  4C-S       130          KJT75.QJ86..8432 A642.T.AK9876.KQ 3.AK7.JT42.AJ765 Q98.95432.Q53.T9 | 1C-P-2H=1=-3D-X-P-4C | Reverse Flannery 2H
143   S  2H-N      -200          KQ632.QJ95.93.43 T7.AKT62.KQJ.QJ2 J.87.AT754.AK876 A9854.43.862.T95 | 1D-P-2H=1= | Reverse Flannery 2H
144   S  4S-N       480          AJT42.QJ54.Q642. 98.T9862.K5.A542 K53.A.AJ93.KQT96 Q76.K73.T87.J873 | 1C-P-2S=1=-P-4S | Reverse Flannery 2S
145   S  2H-N       170          QJ952.KJ952.943. K763.4.QJT8.J972 8.A86.A762.AKQT6 AT4.QT73.K5.8543 | 1C-P-2H=1= | Reverse Flannery 2H
146   S  3N-S       630          AJ762.KQ96.983.5 943.842.KT7652.K K8.A3.AQJ.AJ9874 QT5.JT75.4.QT632 | 1C-P-2S=1=-P-3N | Reverse Flannery 2S
147   S  3C-S       110          QJ972.QJ975.4.T4 K5.K8643.KQJ3.A5 A8.2.AT975.KQJ76 T643.AT.862.9832 | 1D-P-2H=1=-P-3C | Reverse Flannery 2H
148   S  3H-S       230          KJ943.AQ74..T742 865.T6.AQ73.QJ53 Q2.KJ32.J652.AK8 AT7.985.KT984.96 | 1D-P-2S=1=-P-3H | Reverse Flannery 2S
149   S  2S-N       170          AQ862.KJT6.76.T5 943.42.KQJ.KQ963 KJ7.A85.A532.842 T5.Q973.T984.AJ7 | 1D-P-2S=1= | Reverse Flannery 2S
150   S  3N-S       430          QJ654.KQ97.6.752 T83.T8.9532.AKJT AK.A53.AQT8.Q983 972.J642.KJ74.64 | 1D-P-2H=1=-P-3N | Reverse Flannery 2H
151   S  3N-S       630          KJ532.AJ73.6.J52 A86.QT8.95.A9763 4.K62.AKQJT4.KQ4 QT97.954.8732.T8 | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
152   S  3S-S       200          AJ543.QJ54.3.973 T.AT76.64.KQJT62 Q87.3.AKQJ72.A85 K962.K982.T985.4 | 1D-P-2H=1=-P-3S | Reverse Flannery 2H
153   S  2N-S       120          KJ964.AJ86.85.54 Q.Q94.QT64.KJT83 32.T53.AKJ93.AQ9 AT875.K72.72.762 | 1D-P-2S=1=-P-2N | Reverse Flannery 2S
154   S  2S-S       110          QJ742.QJ42.97.J4 A5.A765.J642.Q65 986.K.AT85.AKT93 KT3.T983.KQ3.872 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
155   S  2S-S       140          KQT62.QJ95.97.93 975.K7.KQT84.KQ6 AJ43.T83.A6.AJ42 8.A642.J532.T875 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
156   S  3S-N       140          AJ972.KQ84.94.T9 K6.J9752.AK6.KQJ Q43.AT.Q873.A643 T85.63.JT52.8752 | 1D-P-2S=1=-X-3S | Reverse Flannery 2S
157   S  3D-S       110          KJ764.KQ72.54.J6 A3.AT3.96.AK9752 98.J95.AKQJ32.T8 QT52.864.T87.Q43 | 1D-P-2S=1=-3C-3D | Reverse Flannery 2S
158   S  2S-S       140          KQT65.QJ73.83.96 83.K6.K952.AQ742 J7.A42.AJ764.KT5 A942.T985.QT.J83 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
159   S  3N-S       630          AJ532.QJ42.63.QT KQ6.9873.AQ82.85 74.AKT.KT54.AKJ9 T98.65.J97.76432 | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
160   S  2H-N       170          QJT64.KJT95.4.86 A953.764.K72.AQ4 .A82.AQT986.K952 K872.Q3.J53.JT73 | 1D-P-2H=1= | Reverse Flannery 2H
161   S  2S-S       170          QJT62.AJ864.9.73 84.73.QJ432.AKJ5 K753.Q.AK87.Q862 A9.KT952.T65.T94 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
162   S  3D-S       110          KJ943.KQ75.4.J63 AT765.T4.A765.98 .A93.KJT983.A542 Q82.J862.Q2.KQT7 | 1D-P-2S=1=-P-3D | Reverse Flannery 2S
163   S  3S-N       140          QJT65.KQ74.T4.J5 K92.J86.A9873.K4 A87.T953.KQ.A873 43.A2.J652.QT962 | 1C-P-2S=1=-P-3S | Reverse Flannery 2S
164   S  4H-N       680          QJ875.KQ98.5.432 K963.J2.T76.KQJT A4.AT65.AKJ983.5 T2.743.Q42.A9876 | 1D-P-2H=1=-P-4H | Reverse Flannery 2H
165   S  3S-N       140          QJT76.AJT2.4.Q32 9.Q9.T852.AJT654 843.853.AKQJ3.K7 AK52.K764.976.98 | 1D-P-2S=1=-P-3S | Reverse Flannery 2S
166   S  2S-S       200          QJ743.AJT4.6.742 T2.KQ753.KJT95.T K95.9.A87.AK8653 A86.862.Q432.QJ9 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
167   S  3S-N       170          KJ976.AJ96.T.982 .QT2.A976.KQJ754 A853.K75.J543.AT QT42.843.KQ82.63 | 1D-P-2S=1=-3C-3S | Reverse Flannery 2S
168   S  3D-E       150          KJT42.QJ54.7532. A9.73.KJ964.AQ97 86.A92.AQ8.KJ532 Q753.KT86.T.T864 | 1C-P-2H=1=-3D | Reverse Flannery 2H
169   S  3D-S       130          KJT97.KJ86.T2.Q2 AQ654.743.J3.K74 .QT.AQ98754.A865 832.A952.K6.JT93 | 1D-P-2S=1=-P-3D | Reverse Flannery 2S
170   S  2S-S       140          QJ832.KQ97.92.92 T5.AJ.JT876.KQJ7 AK97.T62.AQ53.T4 64.8543.K4.A8653 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
171   S  3D-S       130          KJ962.AQT7.T9.97 AT853.65.A73.A63 4.K9.KQJ652.KQ42 Q7.J8432.84.JT85 | 1D-P-2S=1=-P-3D | Reverse Flannery 2S
172   S  2S-S       170          QJT75.AJ83.865.9 A432.Q62.J3.AJ84 K86.4.AKT9.KQT63 9.KT975.Q742.752 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
173   S  3N-S       660          KQ653.KJ63.T4.JT T98.Q952.97.7652 AJ.A84.AQJ52.K98 742.T7.K863.AQ43 | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
174   S  3C-E       100          QJ974.QJT92.5.Q6 K8.K5.QT43.AKT72 T3.A74.AKJ87.J95 A652.863.962.843 | 1D-P-2H=1=-3C | Reverse Flannery 2H
175   S  2H-N       140          KJ984.QJT3.J54.8 T76.A9.K62.JT973 A.862.Q983.AKQ52 Q532.K754.AT7.64 | 1C-P-2H=1= | Reverse Flannery 2H
176   S  3S-N       140          AJ873.QJ74.82.QT 2.963.AQJ7.K9652 QT9.K852.K6.AJ73 K654.AT.T9543.84 | 1C-P-2S=1=-P-3S | Reverse Flannery 2S
177   S  3D-S       -50          KJT63.QJ53.97.92 A4.AK42.K64.J765 7.97.AQ532.AKQT3 Q9852.T86.JT8.84 | 1D-P-2H=1=-P-3C-P-3D | Reverse Flannery 2H
178   S  3H-S       170          AQT73.KJT2.76.65 K542.7.Q85.AK974 9.A963.AKJ4.T832 J86.Q854.T932.QJ | 1D-P-2S=1=-P-3H | Reverse Flannery 2S
179   S  4S-N       -50          KJ974.KJ74.J2.64 2.T932.A943.AKT5 AQT8.Q.KQ85.9872 653.A865.T76.QJ3 | 1D-P-2S=1=-P-4S | Reverse Flannery 2S
180   S  4S-S       620          QJ763.QJ92.2.T74 T2.A76.T863.AJ53 AK84.T4.AKJ.K982 95.K853.Q9754.Q6 | 1C-P-2H=1=-P-4S | Reverse Flannery 2H
181   S  2H-N       110          KQ754.QJT8.32.85 J9862.A7.T754.AK A.K92.KQ98.T9642 T3.6543.AJ6.QJ73 | 1C-P-2H=1= | Reverse Flannery 2H
182   S  4H-S       450          KJ873.KJT3.Q9.65 QT652.7.AKJ5.Q93 A.A942.T76.AKJT8 94.Q865.8432.742 | 1C-P-2S=1=-P-4H | Reverse Flannery 2S
183   S  2S-S       170          QJ942.KQ765.4.52 53.AJ84.JT72.AQT AT8.93.AKQ65.J43 K76.T2.983.K9876 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
184   S  2N-S       150          KJ864.AQ32.5.T54 Q95.J7.KT632.A93 A.K96.AQ874.Q872 T732.T854.J9.KJ6 | 1D-P-2S=1=-P-2N | Reverse Flannery 2S
185   S  4S-N       420          AJT65.KJ92..J843 K43.T8753.AK4.T2 Q82.Q6.QT862.AK5 97.A4.J9753.Q976 | 1D-P-2S=1=-P-3S-P-4S | Reverse Flannery 2S
186   S  3C-S      -200          KJ973.KJ87.863.3 AT65.A6.J95.KQ64 8.93.AKT4.A98752 Q42.QT542.Q72.JT | 1C-P-2H=1=-P-3C | Reverse Flannery 2H
187   S  2S-S       -50          QJ932.QJT43.63.J 54.K97.T87.AKT65 K8.86.AKJ42.Q932 AT76.A52.Q95.874 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
188   S  2SX-N      670          AJ984.KJ53.JT9.5 K3.92.AKQ65.AQ97 Q5.AQ87.32.KJ642 T762.T64.874.T83 | 1C-P-2S=1=-X | Reverse Flannery 2S
189   S  3D-S       110          QJ952.QJT8.2.T98 A7.A963.J653.KQ7 3.72.AKQT874.AJ4 KT864.K54.9.6532 | 1D-P-2H=1=-P-3D | Reverse Flannery 2H
190   S  3S-N       170          QJ875.AQ32.93.54 93.K54.QJ87.KJT8 AT62.98.AK64.Q92 K4.JT76.T52.A763 | 1D-P-2S=1=-P-3S | Reverse Flannery 2S
191   S  2S-N       110          QJT82.AQ75..J984 K76.JT983.AK964. 9.K42.QJ75.AKT73 A543.6.T832.Q652 | 1C-P-2S=1= | Reverse Flannery 2S
192   S  4S-S       420          QJT76.QJ873.T.84 K92.K9.A842.QJ65 A84.A5.KQJ5.A932 53.T642.9763.KT7 | 1D-P-2H=1=-P-4S | Reverse Flannery 2H
193   S  3C-E        50          QJT97.KJ83.J84.8 A643.T74.A.AJT64 8.AQ9.KQT97.Q953 K52.652.6532.K72 | 1D-P-2H=1=-3C | Reverse Flannery 2H
194   S  3N-S       630          AJT62.AJT9.7.752 Q8543.Q54.QJ.J94 K.K2.AKT964.A863 97.8763.8532.KQT | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
195   S  3C-E      -110          QJT74.KQT85.753. K2.J6.982.AKJT94 963.A94.KQJ4.Q73 A85.732.AT6.8652 | 1D-P-2H=1=-3C | Reverse Flannery 2H
196   S  3N-S       600          AJ642.KJ52.8.874 T95.A9764.K432.6 K3.3.AJT5.AKQ532 Q87.QT8.Q976.JT9 | 1C-P-2S=1=-P-3N | Reverse Flannery 2S
197   S  2S-S       140          AJ752.QJ53.2.972 6.K2.AKQT53.T653 KQ.T87.J876.AKJ4 T9843.A964.94.Q8 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
198   S  3D-N       -50          KJT82.QJ84.53.Q2 AQ64.A9632.K8.J9 5.T.QJT64.AKT864 973.K75.A972.753 | P-P-P-1H-2N=1=-P-3D | Unusual 2NT
199   S  3H-N       170          AJ862.QJ86.2.543 KQ93.T.A98.98762 4.AK53.KT753.AQT T75.9742.QJ64.KJ | 1D-P-2H=1=-P-3H | Reverse Flannery 2H
200   S  2S-N       110          KQT85.KJ96.J6.T9 AJ2.Q8542.QT9.85 96.A3.K873.AJ632 743.T7.A542.KQ74 | 1C-P-2S=1= | Reverse Flannery 2S
201   S  4C-S       170          QJ876.AJ73..T986 A4.KQ64.AQT954.5 3.T.KJ863.AKQ432 KT952.9852.72.J7 | 1C-P-2H=1=-3D-X-P-4C | Reverse Flannery 2H
202   S  3S-N       140          QJT94.QJ84.K4.75 52.KT.AQJ63.A832 AK83.A965.T5.K96 76.732.9872.QJT4 | 1C-P-2S=1=-P-3S | Reverse Flannery 2S
203   S  4S-S       480          QJT94.KQ752.T8.4 .AT3.Q9632.J9876 AK62.84.AKJ5.AT2 8753.J96.74.KQ53 | 1D-P-2H=1=-P-4S | Reverse Flannery 2H
204   S  4S-N       680          KQ543.AJT4.T98.4 J8.52.AJ6532.Q85 A96.Q63.KQ.AK763 T72.K987.74.JT92 | 1C-P-2S=1=-P-4S | Reverse Flannery 2S
205   S  3DX-E     -870          KJ762.KJ85.3.872 T4.2.AQ97654.A54 85.A976.KJT.KQJ9 AQ93.QT43.82.T63 | 1C-P-2H=1=-3D-X | Reverse Flannery 2H
206   S  3N-S       460          AJ543.KJT3.T98.J KT76.Q84.643.KQ8 Q2.A.AKQJ2.A9764 98.97652.75.T532 | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
207   S  2S-S       110          AJ875.QJT9.85.63 QT93.753.AKJ3.Q4 64.K62.Q4.AKJ952 K2.A84.T9762.T87 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
208   S  4S-N       450          AJT82.KJ52.86.95 54.Q864.QJ4.AT73 K76.AT.AKT5.KJ84 Q93.973.9732.Q62 | 1D-P-2S=1=-P-4S | Reverse Flannery 2S
209   S  4C-S       150          QJT95.QJ96..QT86 A3.T53.AKQ9872.7 2.K74.J543.AKJ94 K8764.A82.T6.532 | 1C-P-2H=1=-3D-X-P-4C | Reverse Flannery 2H
210   S  3D-S       170          KJ732.AJT2.832.J QT5.K9653.A.KQT9 .Q.KQJT9765.A853 A9864.874.4.7642 | 1D-P-2S=1=-P-3D | Reverse Flannery 2S
211   S  2H-N       140          KJ943.KJ97.53.93 A52.653.K64.AQ54 T6.AT84.AQ7.KJ76 Q87.Q2.JT982.T82 | 1C-P-2H=1= | Reverse Flannery 2H
212   S  4H-S       620          KQT52.QJ42.T3.Q6 J7.KT8.9875.A875 83.A765.AKQJ4.KT A964.93.62.J9432 | 1D-P-2S=1=-P-4H | Reverse Flannery 2S
213   S  2S-S       140          QJT63.AJ85.732.4 A92.7.A986.KJT96 874.KQT3.K5.A853 K5.9642.QJT4.Q72 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
214   S  4S-S       450          QJ963.AJ73.43.83 T5.KT82.T752.A64 AK2.5.KQJ98.KQJ5 874.Q964.A6.T972 | 1D-P-2H=1=-P-4S | Reverse Flannery 2H
215   S  3H-S       140          AJ942.KQ96.87.72 86.T73.AT932.AQ6 KQ.AJ54.J54.JT93 T753.82.KQ6.K854 | 1C-P-2S=1=-P-3H | Reverse Flannery 2S
216   S  3S-N       170          AQ965.KJ43.52.43 743.T82.AQJ3.A95 KJ.A.KT876.KJ762 T82.Q9765.94.QT8 | 1D-P-2S=1=-P-3C-P-3D-P-3S | Reverse Flannery 2S
217   S  4S-S       420          KJ842.QJT53.53.3 93.AK8.JT87.A862 AT76.7.KQ96.KJ95 Q5.9642.A42.QT74 | 1D-P-2H=1=-P-4S | Reverse Flannery 2H
218   S  4S-S       680          KJ984.KJT98.93.6 76.AQ752.Q62.982 AQT3..AKJT.KT753 52.643.8754.AQJ4 | 1C-P-2H=1=-P-4S | Reverse Flannery 2H
219   S  2S-N       -50          AJ632.KQ74.982.3 875.AT5.J765.AQ2 K.J86.KQ43.KJ974 QT94.932.AT.T865 | 1C-P-2S=1= | Reverse Flannery 2S
220   S  2S-S       170          QJ654.QJ653.T54. K9.KT.J93.QJT982 T872.A2.AQ2.A763 A3.9874.K876.K54 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
221   S  2N-S       150          KJT92.KJ32.3.JT2 AQ74.AT5.T542.63 63.76.AKQ96.KQ97 85.Q984.J87.A854 | 1D-P-2S=1=-P-2N | Reverse Flannery 2S
222   S  4H-N       420          QJ865.QJ96.75.72 K9732..AKJ96.Q65 A.AK75.Q42.AJ943 T4.T8432.T83.KT8 | 1C-P-2H=1=-P-4H | Reverse Flannery 2H
223   S  2S-N       140          QJ653.QJT6.A2.T4 T4.743.Q86.AJ872 K2.K92.KJ743.K93 A987.A85.T95.Q65 | 1D-P-2S=1= | Reverse Flannery 2S
224   S  2S-S       110          KQ973.QJ973.7.87 AT4.T52.KQJT94.9 65.K84.A2.KQJ653 J82.A6.8653.AT42 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
225   S  4H-S       480          AJ852.AJ65.T5.97 K74.87.KQ73.QJ82 9.KQ93.A62.AKT43 QT63.T42.J984.65 | 1C-P-2S=1=-P-4H | Reverse Flannery 2S
226   S  4C-E        50          QJT93.KJT98.T5.T 5.AQ7.AJ97.KJ843 AK2.542.K863.A95 8764.63.Q42.Q762 | 1D-P-2H=1=-3C-3S-4C | Reverse Flannery 2H
227   S  3N-S       400          AJT64.KQ93.74.75 932.854.KQ98.KQ3 Q5.AJ6.A6.AJT842 K87.T72.JT532.96 | 1C-P-2S=1=-P-3N | Reverse Flannery 2S
228   S  2S-N       140          QJT98.AKT9.4.962 63.J32.KQ8652.QT A7.8754.AT3.KJ75 K542.Q6.J97.A843 | 1C-P-2S=1= | Reverse Flannery 2S
229   S  2S-S       140          QJ743.KQ32.98.64 65.A5.AJ732.J975 AKT.J97.Q54.KT82 982.T864.KT6.AQ3 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
230   S  2S-N       110          KJ654.KQ95.98.94 AT983.AT.AQ72.32 Q7.J84.K3.AQJT65 2.7632.JT654.K87 | 1C-P-2S=1= | Reverse Flannery 2S
231   S  3C-E      -130          QJ865.KQT63.T5.3 KT9.2.AQ97.AQ642 73.AJ9.KJ632.KT7 A42.8754.84.J985 | 1D-P-2H=1=-3C | Reverse Flannery 2H
232   S  2S-S       -50          QJ643.QJ53.7.983 A.KT864.AKJ3.KT2 K97.A2.Q98654.QJ T852.97.T2.A7654 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
233   S  3N-S       400          KQT97.KJT6.T5.62 853.84.4.KQJT853 J2.952.AKQJ87.A7 A64.AQ73.9632.94 | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
234   S  2S-N       140          KQ742.KJ73.84.97 J83.85.QT65.KQT3 A65.A96.KJ92.J62 T9.QT42.A73.A854 | 1D-P-2S=1= | Reverse Flannery 2S
235   S  3H-N       200          KQ987.QJT4.T2.T6 AJ54.K87.Q5.J754 .A32.AK874.AK832 T632.965.J963.Q9 | 1D-P-2H=1=-P-3C-P-3D-P-3H | Reverse Flannery 2H
236   S  3S-S       140          QJ542.QJ52.5.654 T7.KT.JT986.AT97 AK9.763.KQ72.KQJ 863.A984.A43.832 | 1D-P-2H=1=-P-3S | Reverse Flannery 2H
237   S  3H-S       170          KJ952.QJ98.T.Q43 Q63.AT5.AQ874.J6 7.K763.K6.AK8752 AT84.42.J9532.T9 | 1C-P-2S=1=-P-3H | Reverse Flannery 2S
238   S  5DX-E     -550          KJ976.QJ92..JT97 Q4.A75.AQJ9752.3 T32.3.KT3.AKQ864 A85.KT864.864.52 | 1C-P-2H=1=-3D-3S-P-P-4D-P-P-4S-P-P-5D-P-P-X | Reverse Flannery 2H
239   S  4H-S       680          KQ654.AJ86.53.65 J872.Q942.Q2.973 .KT73.AJT6.AKQJ4 AT93.5.K9874.T82 | 1C-P-2S=1=-P-4H | Reverse Flannery 2S
240   S  3DX-E     -670          QJ942.AJ72.876.7 AK.954.AKT42.862 T75.KT3.J5.AKJ95 863.Q86.Q93.QT43 | 1C-P-2H=1=-3D-P-P-X | Reverse Flannery 2H
241   S  2S-N       110          KJ942.KQ93.T87.7 A8.2.AK432.KT932 63.A86.QJ65.AQ85 QT75.JT754.9.J64 | 1D-P-2S=1= | Reverse Flannery 2S
242   S  4H-N       650          QJT53.KQ643.6.98 A972.8.KT92.J764 K.AJ75.AJ5.KQT53 864.T92.Q8743.A2 | 1C-P-2H=1=-P-4H | Reverse Flannery 2H
243   S  2S-N       110          KQ642.QJ82.J.JT4 JT75.KT5.9862.AQ 98.A.AQT743.K832 A3.97643.K5.9765 | 1D-P-2S=1= | Reverse Flannery 2S
244   S  6S-N      1430          KQ943.KJ64.T.T76 72.QT8.KQJ7542.3 AT65.A9.A9.AJ982 J8.7532.863.KQ54 | 1C-P-2S=1=-P-4N=2=-P-5C=3=-P-5D-P-5H=4=-P-6S | Reverse Flannery 2S | Blackwood 1430, for !S | A=1/5 or 4/5 | !S queen and !H king
245   S  2H-N       140          AJT43.QJ65.93.T5 965.K873.A.QJ842 8.AT9.Q87542.AK3 KQ72.42.KJT6.976 | 1D-P-2H=1= | Reverse Flannery 2H
246   S  2S-S       110          QJ965.KJ864.JT.4 AT.97.KQ76.KJ865 84.A52.A943.AQ92 K732.QT3.852.T73 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
247   S  2S-N       110          AK974.QJ52.T62.3 QT.A64.K943.QT42 J2.K9.AJ8.A98765 8653.T873.Q75.KJ | 1C-P-2S=1= | Reverse Flannery 2S
248   S  2S-S       170          QJ852.KJ76.J.873 A93.T83.QT543.KJ KT.A54.K6.AQT654 764.Q92.A9872.92 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
249   S  3N-S       430          KQ876.KQ82.84.43 4.9764.AT9.AQ986 A2.AJ.KQ7632.KT2 JT953.T53.J5.J75 | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
250   S  3S-N       140          AJ953.KQ82.T84.T KT.A4.KJ2.QJ7632 Q74.JT3.AQ5.A984 862.9765.9763.K5 | 1C-P-2S=1=-P-3S | Reverse Flannery 2S
251   S  2S-S       110          KJT75.QJ54.8.984 A84.T.KQ432.AT72 92.A72.AJT95.KQ6 Q63.K9863.76.J53 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
252   S  2S-S       170          KJT73.QJ73.765.J 986.A652.Q9.AK85 A52.4.AKJ843.T62 Q4.KT98.T2.Q9743 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
253   S  2S-N       110          KQ843.KJ85.92.42 J62.A2.AJ764.853 T7.Q643.KQ.AQ976 A95.T97.T853.KJT | 1C-P-2S=1= | Reverse Flannery 2S
254   S  3N-S       430          KQ732.QJ97.85.Q9 J954.82.KT74.862 T.A54.AQ963.AKT3 A86.KT63.J2.J754 | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
255   S  3N-S       600          KJT53.QJ87.93.J4 972.T95.AQ52.862 4.AK2.KJ84.AQT53 AQ86.643.T76.K97 | 1C-P-2H=1=-P-2N-P-3N | Reverse Flannery 2H
256   S  3C-S       110          QJ843.AJ543.T7.5 A95.72.KQJ985.Q3 K6.K8.A32.KJT742 T72.QT96.64.A986 | 1C-P-2H=1=-P-3C | Reverse Flannery 2H
257   S  3H-S       170          KQ986.KJT4.854.4 T52.A7.KJT2.QJ87 4.9832.AQ93.AK96 AJ73.Q65.76.T532 | 1D-P-2S=1=-P-3H | Reverse Flannery 2S
258   S  3H-E       100          KJT54.QJ32.QT5.T A832.AK874.A9.J2 .T5.KJ8742.AQ953 Q976.96.63.K8764 | 2D-P-3D-3H
259   S  2S-S       110          AJ852.QJT63.7.85 Q9.8752.KQJ8.A73 64.AK.A5432.JT62 KT73.94.T96.KQ94 | 1D-P-2H=1=-P-2S | Reverse Flannery 2H
260   S  3N-S       600          KJ953.KJT5.J7.64 AT74.972.A5.T753 Q.AQ3.KQT98.A982 862.864.6432.KQJ | 1D-P-2S=1=-P-3N | Reverse Flannery 2S
261   S  2S-S       140          AJ963.QJT84.62.3 K8.K953.QJ95.J98 Q74.A.873.AQT642 T52.762.AKT4.K75 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
262   S  2H-N       110          KJ752.QJ983.93.6 AT93.K762.AQ2.Q5 8.A54.KJ6.KJT742 Q64.T.T8754.A983 | 1C-P-2H=1= | Reverse Flannery 2H
263   S  3S-N       170          QJ975.QJ54.9.AT3 2.AT762.AKJ7.Q54 AT8.K8.QT54.K987 K643.93.8632.J62 | 1D-P-2S=1=-P-3S | Reverse Flannery 2S
264   S  3C-S       110          QJ642.KQ762.8.T8 K8.T95.AT7532.KJ A7.83.Q64.AQ7653 T953.AJ4.KJ9.942 | 1C-P-2H=1=-P-3C | Reverse Flannery 2H
265   S  4S-N       -50          KQ843.KQT5.6.874 T6.J98.J54.AKQ92 AJ7.4.AKT973.J63 952.A7632.Q82.T5 | 1D-P-2S=1=-P-4S | Reverse Flannery 2S
266   S  2S-S       110          QJ972.KJT87.T.85 T8.AQ4.AK843.KJ7 A65.63.Q962.AQT4 K43.952.J75.9632 | 1D-P-2H=1=-X-2S | Reverse Flannery 2H
267   S  3D-S       150          AJ965.KJ84.T62.7 KQ7.Q9762.9.AQ84 T.A5.AK8743.K952 8432.T3.QJ5.JT63 | 1D-P-2S=1=-P-3D | Reverse Flannery 2S
268   S  2S-S       170          QJT64.AJ92.7.T95 A7.Q8743.KQ984.6 K983.K.A65.QJ873 52.T65.JT32.AK42 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
269   S  3N-S       600          AJ732.KQT5.732.7 T964.7432.AQT.Q2 8.AJ.KJ8.AK98653 KQ5.986.9654.JT4 | 1C-P-2S=1=-P-3N | Reverse Flannery 2S
270   S  3C-S      -100          QJT62.QJ43.8652. 9.T972.AKQJT.JT9 A4.K5.943.AKQ754 K8753.A86.7.8632 | 1C-P-2H=1=-P-3C | Reverse Flannery 2H
271   S  3N-S       630          QJT64.AK84.743.8 K52.T76.AT2.T942 A3.Q92.KQ5.AK765 987.J53.J986.QJ3 | 1C-P-2S=1=-P-3N | Reverse Flannery 2S
272   S  2H-N       110          AJT54.QJ76.985.4 Q3.54.AQ732.AJ72 K8.KT93.JT4.KQ93 9762.A82.K6.T865 | 1C-P-2H=1= | Reverse Flannery 2H
273   S  4H-S       450          AJT87.KJ53.8.873 96543.QT.AJ75.52 Q.A972.KQ64.KQJ9 K2.864.T932.AT64 | 1D-P-2S=1=-P-4H | Reverse Flannery 2S
274   S  2S-S       140          QJ765.AJT64.6.53 K4.92.A97432.J97 982.Q53.KT.AKQ82 AT3.K87.QJ85.T64 | 1C-P-2H=1=-P-2S | Reverse Flannery 2H
275   S  3N-S       -50          QJT83.AJT9..Q754 AK96.52.J8752.K8 52.K64.AKQT6.JT2 74.Q873.943.A963 | 1D-P-2S=1=-P-2N-P-3N | Reverse Flannery 2S
276   S  3N-S       600          AQT86.QJ82.5.876 932.953.AJT84.J2 K5.AK.Q976.KQ943 J74.T764.K32.AT5 | 1C-P-2S=1=-P-3N | Reverse Flannery 2S
277   S  2H-N       170          AJ842.QJ72.983.2 KQ93.864.T.AJ985 .AKT.Q7642.KT764 T765.953.AKJ5.Q3 | 1D-P-2H=1= | Reverse Flannery 2H
